33,BBA,Female,0,9,0,4,3.8,0.94,Dhaka,Dhaka,Business Study,37000,0,0,0,0,2,1,1,1,3,2.33,3.33,0,0,0,0,Dropout
34,BBA,Male,25,126,0,4.69,4.7,3.08,Dhaka,Dhaka,Buisness Studies,0,1,0,0,0,15,5,4.33,4.67,3.67,5,4.67,3.67,5,4.33,4.67,Complete
35,BBA,Male,26,126,0,4.25,4.1,2.44,Dinajpur,Dinajpur,Business studies,-2,0,0,0,11,15,2.67,1,3,4,3,3.33,3,3.67,4,2,Complete
36,BBA,Male,0,9,0,5,5,1.72,Dhaka,Dhaka,Business Studies,33240,0,2,0,0,2,1,1,1,5,3.67,4.67,0,0,0,0,Dropout
37,BBA,Male,26,123,0,3.75,4.6,3.42,Dhaka,Dhaka,Business studies,0,5,0,0,0,13,5,4,5,5,4.67,4,5,5,5,4,Complete
38,BBA,Male,27,123,0,4.13,4.6,3.15,Dhaka,Dhaka,Business Studies,0,1,0,0,3,12,5,4.33,3.67,3.67,5,5,3.67,3.33,3.67,3.33,Complete
39,BBA,Male,26,36,0,4.31,4,1.79,Dhaka,Dhaka,business study,0,0,0,0,0,7,2,1,3.33,1,1,4,2.67,3,3.33,1,Dropout
40,BBA,Male,25,45,0,4.13,3.7,2.04,Rajshahi,Rajshahi,Buisness Studies,0,0,0,0,2,7,2.33,1,1,1,3.67,1,2.67,3.67,1,4.33,Dropout
41,BBA,Female,0,24,0,4.5,4.3,1.42,Dhaka,Dhaka,BUSINESS STUDIES,36600,0,0,0,0,5,1,1,1,1,1,1,4,2.33,2.33,1,Dropout
42,BBA,Female,27,123,0,3.75,4.3,2.81,Jessore,Jessore,B. Studies,0,0,0,0,0,15,1,4,3.33,3.33,3,4,3.67,4.33,3.67,2,Complete
43,BBA,Male,0,9,0,4.69,4.7,1.56,Dhaka,Dhaka,BUSINESS STUDIES,-8400,0,0,0,0,2,3.67,2,2,0,0,0,0,0,0,0,Dropout
44,BBA,Male,0,0,0,3.06,3.8,0,Dhaka,Dhaka,COMMERCE,1000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
45,BBA,Female,27,87,0,4.5,3.7,2.09,Dhaka,Dhaka,B.STUDIES,0,0,0,0,6,13,3.33,3.67,5,3.33,3.67,3.33,2.33,3.33,2,2.67,Dropout
46,BBA,Female,28,126,0,4.19,4.9,2.76,Dhaka,Dhaka,science,0,0,13,0,3,14,3.67,4,4.33,4.33,2,4.33,4,1,4.67,4,Complete
47,BBA,Female,28,126,0,4,3.5,3.75,Edexel,Edexel,COMMERCE,0,11,0,0,1,14,5,5,4.33,5,4.67,4.67,4.33,5,4.67,5,Complete
48,BBA,Male,26,0,0,4.25,3.9,0,Comilla,Dhaka,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
49,BBA,Male,26,123,0,3.69,3.5,2.54,Barisal,Barisal,Business Studies,24000,0,0,0,12,18,1,5,3.67,4,4.67,3,4,3.33,2.67,4,Complete
50,BBA,Female,26,63,0,4.75,4.7,2.51,Dhaka,Dhaka,Commarce,-5500,0,0,0,0,9,3,4,3.33,2,3.67,2.67,4.33,4,3.67,3.33,Dropout
51,BBA,Male,25,0,0,5,5,0,Barisal,Barisal,SCINCE,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
52,BBA,Male,0,0,0,4.5,3.2,0,Dhaka,Dhaka,Business Study,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
53,BBA,Female,26,6,0,4.38,4.5,1,Rajshahi,Dhaka,SCIENCE,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,Dropout
54,BBA,Male,27,123,0,5,4.2,2.68,Comilla,Comilla,SCIENCE,0,0,0,0,0,16,2.33,2.67,3.67,4.33,1,2.33,4,3.67,3.67,5,Complete
55,BBA,Female,26,123,0,4.19,4.4,2.1,Chittagong,Dhaka,BUSINESS STUDIES,0,0,0,0,3,16,2,2,3.67,3.33,2.33,3.33,4.33,1,2.33,3.33,Complete
56,BBA,Female,25,126,0,4.38,4.8,2.75,Dhaka,Dhaka,COMMERCE,0,1,0,0,0,15,3,2,2.67,3.33,3,5,2,4,2.67,4,Complete
57,BBA,Male,25,126,0,4.06,3.8,3.21,Dhaka,Dhaka,commerce,0,2,0,0,0,13,1,1,2,4.33,4.33,3,2.67,5,4.67,4,Complete
58,BBA,Female,26,18,0,4.63,4.7,1.75,Dhaka,Dhaka,Business studies,0,0,0,0,0,3,2.33,1,1,1,4,3,3,4.67,3,0,Dropout
59,BBA,Male,0,15,0,4.63,4.5,1.04,0,0,0,37000,0,0,0,0,3,1,1,1,2,2,3,4,1,2.33,0,Dropout
60,BBA,Female,28,123,0,3.83,2,2.7,Edexel,Edexel,commerce,0,2,9,0,4,14,3,3,4,3.33,1,4,3.33,2.67,3,3,Complete
61,BBA,Male,26,126,0,4.5,4.1,2.54,Rajshahi,Rajshahi,Business studies,0,0,0,0,2,15,2,1,2.67,2.33,2.67,2.33,3.67,4,3.67,3.33,Complete
62,BBA,Male,30,123,0,5,4.5,3.29,Jessore,Jessore,SCIENCE,0,2,0,0,0,13,5,1,3,3.67,3.33,5,3,5,5,3.67,Complete
63,BBA,Male,0,9,0,4.38,4.8,1,0,Dhaka,BUSINESS STUDIES,36992,0,0,0,0,2,1,1,1,3,3,3,0,0,0,0,Dropout
64,BBA,Male,25,123,0,4.19,4.4,2.97,Dhaka,Dhaka,Business Studies,0,0,0,0,1,14,3.67,4,3.33,3.33,3.67,3.33,4.67,4.33,4.33,1,Complete
65,BBA,Male,25,33,0,4.13,4.1,1.57,Dhaka,Dhaka,Buisness Studies,-1500,0,0,0,0,6,1,1,1,1,3.67,2,2,1,2,3.67,Dropout
66,BBA,Female,26,18,0,4.75,4,1.17,Comilla,Comilla,Commerce,3100,0,0,0,1,2,2,2,2,2,2.67,2.33,0,0,0,0,Dropout
67,BBA,Female,25,3,0,3.25,3.6,0.33,Dhaka,Dhaka,Commerce,37000,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,Dropout
68,BBA,Female,28,126,0,4.31,4.6,2.93,Jessore,Dhaka,BUSINESS STUDIES,-1100,1,0,0,1,14,5,4.33,4.67,3,3.33,3.33,3.67,4.33,4.67,3.33,Complete
69,BBA,Male,26,18,0,4.88,5,1.67,0,Dhaka,BUSINESS STUDIES,-400,0,3,0,0,3,1,2.33,2.67,2.33,2.33,3,1,3.33,0,0,Dropout
70,BBA,Male,25,123,0,4.13,5,3.33,Dhaka,Dhaka,BUSINESS STUDIES,0,5,9,0,0,14,3,2.67,3.67,3.67,2,3,4,4.33,5,5,Complete
71,BBA,Female,26,123,0,4.88,4.4,3.53,Comilla,Comilla,SCIENCE,0,7,0,0,0,14,5,5,4,5,5,4,4.33,4,4,3.67,Complete
72,BBA,Male,25,123,0,4.13,4.1,2.59,Jessore,Jessore,Buisness Studies,0,0,0,0,1,14,4.67,3.67,3.67,2,2.33,4,3.67,4,2.67,2.33,Complete
73,BBA,Female,0,0,0,4.44,5,0,Dhaka,Dhaka,Business Studies,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
74,BBA,Male,26,123,0,4.06,4.5,2.5,Dinajpur,Dinajpur,BUSINESS,0,0,0,0,0,15,4.33,3.67,2.67,1,3,3,3,4,4.33,3.33,Complete
75,BBA,Female,26,126,0,4.81,4,2.42,Dinajpur,Dinajpur,Science,24400,0,0,0,1,16,4.33,4.33,2.33,4.33,3.33,3,3.33,4.33,3.67,3.67,Complete
76,BBA,Female,25,126,0,4.6,3,3.49,0,0,0,0,8,0,0,1,15,4.33,5,5,5,5,4.33,5,5,4.33,5,Complete
77,BBA,Female,26,9,0,3.56,4,1.92,Dhaka,Dhaka,BUSINESS STUDIES,37000,0,0,0,0,2,3.33,1,4,2,1,0,0,0,0,0,Dropout
78,BBA,Female,27,123,0,4.94,4.9,3.21,Dhaka,Dhaka,Science,0,3,0,0,1,14,4.33,4.67,5,3.67,5,4.67,5,4.33,4.33,3.67,Complete
79,BBA,Female,28,63,0,4.63,4.7,1.92,Dhaka,Dhaka,BUSINESS STUDIES,37000,0,0,0,0,9,1,1,1,2.67,4,5,3.33,2.67,4,1,Dropout
80,BBA,Male,27,126,0,4.88,4.6,3.45,Dhaka,Dhaka,Business Studies,0,6,0,0,0,14,4,4.33,4,4.67,5,5,4.67,5,3.33,4,Complete
81,BBA,Female,0,33,0,3.69,3.3,1.6,Dhaka,Dhaka,Business Study4,37018,0,0,0,6,10,1,1,1,3.33,2.33,1,4,4.33,1,3,Dropout
82,BBA,Male,0,9,0,3.81,4.6,1.4,Comilla,Comilla,Business Study,0,0,0,0,0,4,1,1,1,2.33,1,1,3.67,4,0,0,Dropout
83,BBA,Female,0,60,0,4.88,4.2,3.06,Dhaka,0,Science,37000,3,0,0,0,10,1,1,1,1,1,1,1,5,1,5,Dropout
84,BBA,Female,25,69,0,4.5,4.6,3.38,Dhaka,Dhaka,B.Studies,0,5,0,0,0,8,4.33,3.67,3.33,4,3,3,4.67,4.33,4.67,5,Dropout
85,BBA,Male,26,0,0,4,3.9,0,Comilla,Comilla,business studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
86,BBA,Male,26,24,0,3.81,4.7,1.33,Dhaka,Dhaka,Business stadies,37000,0,0,0,0,4,1,1,1,4.33,3.33,3,2.67,2.67,2,2.67,Dropout
87,BBA,Female,27,51,0,4.94,4.7,2.63,Dhaka,Dhaka,BUSINESS STUDIES,0,0,0,0,0,7,3.67,3.67,4.33,2.67,1,3,2,3.67,3,3.33,Dropout
88,BBA,Male,25,57,0,5,4.2,1.78,Dhaka,Dhaka,Business study,0,0,0,0,1,8,1,2.33,1,1,1,1,2,2.33,3,4.33,Dropout
89,BBA,Male,0,6,0,4.88,4.1,1.13,Dhaka,Dhaka,Business Studies,22000,0,0,0,0,2,1,1,1,4,1,3.67,0,0,0,0,Dropout
90,BBA,Male,26,126,0,4.63,4.3,2.52,Rajshahi,Rajshahi,Business Studies,0,0,0,0,0,15,4,3.33,2.33,4,3.67,1,2,3.67,3.67,4,Complete
91,BBA,Male,26,126,0,4.19,4.8,2.56,Dhaka,Dhaka,Business Studies,-100,0,0,0,1,15,3,4.33,4.67,2.33,3.67,4.33,3,4,3.33,3.33,Complete
92,BBA,Female,26,126,0,5,4.7,3.1,Dhaka,Dhaka,commerce,0,3,0,0,0,14,4.33,4,3.33,3.67,3.33,3.67,4.33,4.33,3.67,3.33,Complete
93,BBA,Male,0,6,0,4.38,4.4,2.11,0,Dhaka,Business studies,37100,0,0,0,0,1,5,1,3.33,0,0,0,0,0,0,0,Dropout
94,BBA,Male,28,123,0,4.44,4.4,2.36,Dhaka,0,BUSINESS STUDIES,0,0,0,0,3,19,3.67,3,2.33,1,2.33,2.33,2,1,2.67,3.67,Complete
95,BBA,Male,25,123,0,4.88,4.4,2.11,Dhaka,Dhaka,BUSINESS STUDIES,24000,0,0,0,7,17,4.67,2.33,4.33,4,2.33,3.67,4.67,2.67,2,3,Complete
96,BBA,Female,0,9,0,4.6,4,2.66,0,0,0,-18500,0,0,0,0,2,3.33,3.33,4.33,0,0,0,0,0,0,0,Dropout
97,BBA,Female,25,123,0,5,5,3.99,Comilla,Dhaka,SCIENCE,0,13,1,0,0,14,5,5,5,5,5,5,5,5,5,5,Complete
98,BBA,Male,26,6,0,4.94,4.6,1.13,Dhaka,Dhaka,COMMERCE,39509,0,0,0,0,2,1,1,1,4,1,3.67,0,0,0,0,Dropout
99,BBA,Male,26,126,0,3.94,4.3,2.83,Dhaka,Dhaka,Business studies,0,0,0,0,1,14,3.33,2,5,3.33,3,3.67,3.67,4.33,4.33,3,Complete
100,BBA,Male,27,123,0,4.88,4.9,2.61,Jessore,Jessore,B.studies,0,0,0,0,2,15,1,3.67,2,3.33,3.33,3,4,2.33,3.33,3,Complete
101,BBA,Male,27,123,0,3.44,4.2,2.45,Dhaka,Dhaka,Business studies,0,0,14,0,1,14,2,3.33,2.67,2,2.67,2.33,3,3.67,3.33,4,Complete
102,BBA,Male,25,123,0,5,5,2.32,Rajshahi,Rajshahi,Business Studies,0,0,16,0,3,16,4,3.67,4,3.33,4,3.67,1,3.33,2,3,Complete
103,BBA,Male,28,21,0,4.25,4.5,0.6,Dhaka,Dhaka,Business Studies,1000,0,0,0,0,3,1,1,1,1,1,2.33,1,2.67,1,0,Dropout
104,BBA,Female,25,123,0,5,5,3.59,Rajshahi,Rajshahi,Arts,0,7,6,0,0,14,3,3.33,4,4.67,5,4,5,4,4,5,Complete
105,BBA,Female,25,123,0,4.94,5,2.74,Dhaka,Dhaka,Buisness Studies,0,0,15,0,5,16,4,4.67,4.67,4.67,4,3,3.67,4.33,5,3.33,Complete
106,BBA,Male,26,27,0,4.75,3.6,1.96,Dinajpur,Dinajpur,COMARCE,0,0,0,0,0,4,3.67,2.33,1,2,3,4.33,3,2.33,3.33,2.67,Dropout
107,BBA,Male,27,123,0,4.88,5,3.68,Dhaka,Dhaka,B. studies,0,10,4,0,1,14,5,4,5,4.33,4.33,3.33,4.67,5,5,4.33,Complete
108,BBA,Female,25,123,0,5,5,3.23,Dhaka,Dhaka,BUSINESS STUDIES,0,4,21,0,1,13,4.67,4,5,2.33,4.33,2.67,4.33,2.33,4,2.67,Complete
109,BBA,Male,0,30,0,5,5,3.33,Dhaka,Dhaka,Business Studies,32000,2,2,0,0,3,2.67,3.67,4.33,4.33,4,5,5,5,5,4.33,Dropout
110,BBA,Female,26,123,0,5,5,4,Dhaka,Dhaka,Science,0,13,1,0,0,14,5,5,5,5,5,5,5,5,5,5,Complete
111,BBA,Male,26,9,0,5,5,2.67,Chittagong,Dhaka,Commerce,1000,0,1,0,0,1,3.33,2.67,5,0,0,0,0,0,0,0,Dropout
112,BBA,Male,26,123,0,4.13,4.2,2.11,Dhaka,Dhaka,bussiness study,-1109,0,0,0,3,15,4.67,4,4,3,2.67,4,2.33,1,1,3.33,Complete
113,BBA,Male,25,0,0,5,5,0,Madrasah,Comilla,HUMANITIES,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
114,BBA,Female,26,123,0,5,5,3.8,Dhaka,Dhaka,BUSINESS STUDIES,0,12,5,0,0,13,5,4.67,4.33,5,4.67,5,4.33,5,4.67,5,Complete
115,BBA,Male,26,123,0,4.38,5,3.54,Comilla,Dhaka,BUSINESS STUDIES,0,9,5,0,0,13,5,3.67,4,4.67,5,5,4.33,5,5,3.33,Complete
116,BBA,Male,26,126,0,5,4.8,2.56,Jessore,Jessore,Business Studies,0,0,0,0,4,14,2.33,3.33,3.67,4,3.33,4.67,4,2.67,4.33,2.67,Complete
117,BBA,Male,0,15,0,4.5,4.4,1.56,Dhaka,Dhaka,Commerce,0,0,0,0,0,5,1,1,1,1,1,1,2.67,4.33,3,0,Dropout
118,BBA,Male,0,9,0,4.38,4.9,1.28,Dhaka,0,Business Studies,0,0,0,0,0,2,1,1,1,3.33,3.33,4,0,0,0,0,Dropout
119,BBA,Female,27,36,0,4.81,5,3.5,Dhaka,Dhaka,BUSINES STUDIES,0,1,5,0,0,5,5,5,4,5,5,3.67,5,3.67,4.67,5,Dropout
120,BBA,Male,27,123,0,4.5,5,3.76,Dinajpur,Dinajpur,Business Studies,0,9,4,0,0,13,5,4.33,5,5,4.67,4.67,5,5,5,4.67,Complete
121,BBA,Male,0,120,0,4.5,5,2.31,Dhaka,Dhaka,Buisness Studies,0,0,17,0,1,17,1,4.67,4.67,4,4.67,4.67,5,4,3.33,3.67,Dropout
122,BBA,Female,26,18,0,5,5,2.39,0,0,0,0,0,2,0,0,2,2,3,2.33,5,3.67,4.33,0,0,0,0,Dropout
123,BBA,Male,27,123,0,5,5,3.2,Dhaka,Dhaka,B.Studies,30000,5,10,0,4,15,4.67,3.67,3.67,3,3,3.33,2.67,3,3.67,3.33,Complete
124,BBA,Male,26,123,0,4.81,5,3.17,Dhaka,Dhaka,BUSINESS STUDIES,0,1,13,0,0,14,3.67,4,4.33,3,4.67,5,4.33,3.67,3.67,4,Complete
125,BBA,Male,26,27,0,4.56,5,1.89,Dhaka,Dhaka,Business studies,37000,0,4,0,0,4,1,1,1,3,2.67,2.67,2.67,4,4.33,4.67,Dropout
126,BBA,Male,26,138,0,4.88,5,3.73,Dhaka,Dhaka,BUSINESS STUDIES,0,9,7,0,0,16,4.67,4.67,5,5,5,4.67,4,4.67,5,4.33,Complete
127,BBA,Female,26,123,0,4.88,5,3.15,Dhaka,Dhaka,Business studies,-2,3,11,0,0,13,4.67,4.67,4,4.33,4.67,4.67,5,4,4.67,3.67,Complete
128,BBA,Male,27,0,0,4.31,5,0,Comilla,Comilla,huminities,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
129,BBA,Female,25,123,0,5,5,2.78,0,Dhaka,BUSINESS STUDIES,0,0,14,0,0,14,3,4.33,3,3.33,4.33,4.67,2.67,3,3.67,3.67,Complete
130,BBA,Female,26,123,0,4.56,4.7,1.98,Dhaka,Dhaka,Buisness Studies,0,0,0,0,4,17,3,1,1,2,2,2.67,2.67,2,2.33,3.33,Complete
131,BBA,Female,27,27,0,5,5,2.81,Dhaka,Dhaka,BUSINESS STUDIES,37900,2,2,0,1,4,1,1,1,5,4,4.33,5,5,4.33,5,Dropout
132,BBA,Female,25,123,0,5,5,3.63,Dhaka,Dhaka,Business Studies,0,8,6,0,1,14,5,4,5,4.67,4.33,4.33,3,4.33,5,3.33,Complete
133,BBA,Male,25,123,0,3.88,5,3.52,Dhaka,Dhaka,Buisness Studies,0,2,10,0,0,13,3.67,4.33,5,3,4.33,4.67,5,4.67,4.33,4.67,Complete
134,BBA,Female,28,126,0,4.13,4.9,3.19,Dhaka,Dhaka,Business Studies,0,0,0,0,0,14,5,3.67,3.67,3,4,3.67,3.67,4.67,5,4.33,Complete
135,BBA,Female,25,123,0,4.63,5,2.74,Dhaka,Dhaka,Buisness Studies,-7,0,18,0,0,18,3,3.33,3.33,4,1,2,4.33,4,4.33,4.67,Complete
136,BBA,Male,26,132,0,5,5,3.56,Comilla,Dhaka,BUSINESS STUDIES,0,7,8,0,0,14,5,5,4.67,5,5,4.67,4.67,5,4,4,Complete
137,BBA,Male,26,9,0,5,5,1.17,0,Dhaka,BUSINESS STUDIES,37000,0,2,0,0,2,1,1,1,3.67,2,4.33,0,0,0,0,Dropout
138,BBA,Female,28,123,0,5,5,2.75,Sylhet,Sylhet,SCIENCE,0,0,12,0,4,13,2.33,4,4,3,3,4,3.67,3.67,2.67,5,Complete
139,BBA,Female,26,123,0,5,5,3.5,Dhaka,Dhaka,Business Study,0,5,9,0,0,14,5,5,4.33,3.67,4,4.67,5,4.33,4.67,5,Complete
140,BBA,Female,27,123,0,4.94,5,3.56,Dhaka,Dhaka,B. STUDY,0,8,6,0,0,14,4.33,5,4,3.67,4.33,4.67,5,5,5,3.67,Complete
141,BBA,Male,27,123,0,4.75,5,3,Comilla,Dhaka,Buisness Studies,0,0,14,0,0,14,4,3.33,3.33,2,3.33,4.33,4.33,3.67,3.67,3.67,Complete
142,BBA,Male,26,123,0,5,5,2.89,Rajshahi,Rajshahi,BUSINESS STUDIES,0,0,13,0,3,13,5,3.67,3,4.33,4.67,4.33,4,4.67,4,3,Complete
143,BBA,Female,25,9,0,5,5,2.56,Comilla,Comilla,BUSINESS STUDIES,-7500,0,2,0,0,2,3.33,3.67,3.67,0,0,0,0,0,0,0,Dropout
144,BBA,Female,25,123,0,4.56,5,2.96,0,0,0,0,1,13,0,4,14,4,3,3.33,4.33,4.33,3.33,4.67,4,4.33,3.33,Complete
145,BBA,Female,26,123,0,5,5,3.81,Dhaka,Dhaka,Business studies,0,12,3,0,1,14,4.67,4.33,5,5,5,5,5,5,5,4.33,Complete
146,BBA,Female,25,123,0,5,5,3.85,Dhaka,Dhaka,Buisness Studies,0,11,4,0,0,14,5,4.33,5,5,5,5,5,5,5,4.67,Complete
147,BBA,Male,27,21,0,4.81,3.8,2.29,Dhaka,Dhaka,science,0,0,0,0,1,3,2.67,4,2.67,1,1,3.33,4.33,3.33,2.67,0,Dropout
148,BBA,Male,25,123,0,4.81,5,3.23,Dhaka,Dhaka,Business Studies,0,5,10,0,1,15,5,5,4,4,2,2.33,5,4.67,4.67,5,Complete
149,BBA,Female,26,123,0,4.63,5,3.38,Dhaka,Dhaka,Business Studies,-3,4,11,0,0,15,4,4.33,5,4,4,3.67,4,3.67,2.33,4.33,Complete
150,BBA,Male,26,123,0,4.19,5,3.57,0,0,0,-1100,8,8,0,0,16,3.67,4.67,5,4.33,4.33,4.67,5,4.67,1,1,Complete
151,BBA,Female,25,123,0,5,5,3.79,Dhaka,Dhaka,Business Studies,0,11,3,0,0,14,5,5,4.33,4,4.33,5,4.67,3.67,4.33,4.33,Complete
152,BBA,Female,26,24,0,5,5,2,Dinajpur,Dhaka,BUSINESS STUDIES,37000,0,7,0,0,4,1,1,1,3.33,1,4,4,2.67,4,4.67,Dropout
153,BBA,Male,0,123,0,5,5,2.5,Dinajpur,Dinajpur,Business Studies,0,0,16,0,3,16,5,4.33,3.67,3.67,3.67,4.33,4,4.33,4.67,3.33,Complete
154,BBA,Male,26,9,0,4.31,5,1.67,0,0,0,0,0,1,0,0,1,2,2.33,3.67,0,0,0,0,0,0,0,Dropout
155,BBA,Male,25,123,0,4.19,5,2.63,Dhaka,0,0,0,0,15,0,2,15,3,2.67,3,2.67,1,2,4.33,3.33,4.33,4.67,Complete
156,BBA,Female,26,123,0,5,5,2.72,Dhaka,Dhaka,Business Studies,0,1,13,0,0,14,3,2.67,4,3.67,5,4,4.67,2.67,4,4.67,Complete
157,BBA,Male,0,0,0,5,5,0,Dhaka,Dhaka,Business studies,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
158,BBA,Male,26,0,0,5,5,0,Madrasah,Dhaka,Commarce,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
159,BBA,Male,26,27,0,3.94,5,1.93,Dhaka,Dhaka,Buisness Studies,37000,0,4,0,0,4,4,1,4.33,3.67,2,1,2,2.33,4,4,Dropout
