3.95
3.47
2.8
2.81
3.17
3.42
3.45
4
3.58
3.95
3.45
3.22
3.06
3.06
2.64
3.06
3.39
3.5
3.44
2.97
3.47
3.08
2.92
3.5
3.72
3.81
3.33
3.03
2.78
2.53
2.64
3.2
3.2
2.56
3.11
3.08
3.28
3.33
3.72
3.42
3.2
2.75
3.22
3.25
3.08
3.45
3.14
3.72
2.89
3.03
3.61
2.78
3.39
3.72
3.56
2.5
3.25
3.17
3.56
3.14
3.39
3.67
3.08
3.28
3.39
3.33
3.39
3.58
3.42
3.5
3
3.03
3.42
3
3.89
3.28
3.39
4
3.28
2.61
3.36
3.47
3.47
3.56
3.64
3.58
4
2.97
3.67
3.2
3.06
3.67
3.5
3.58
3.22
3.33
3.67
2.92
4
3.72
4
3.83
3.72
3.5
3.81
3.78
3.95
3.73
3.72
3.17
4
3.69
3.53
3.44
3.14
3.22
2.92
3.81
3.47
4
4
4
3.33
3.67
4
4
4
3.61
3.33
3.89
3.89
3.11
4
3.81
3.89
3.59
3.39
3.67
3.83
4
3.89
3.61
4
4
3.81
3.83
3.58
3.81
3.4
3.45
3.83
3.34
3.74
3.95
3.72
3.17
3.86
4
3.83
3.95
3.53
3.78
4
3.95
3.78
3.97
4
3.8
3.92
4
3.69
3.84
3.06
3.17
3.89
4
4
3.17
3.56
3.53
3.89
3.72
3.7
3.42
3.75
4
3.47
3.61
3.53
3.58
3.83
3.64
3.89
4
3.69
4
3.47
4
3.86
3.93
3.56
3.58
3.86
3.36
3.75
3.64
3.17
3.56
3.36
2.97
4
3.58
3.84
3.33
3.72
3.75
3.81
4
3.67
4
3.78
3.08
3.71
3.95
3.17
3.58
3.86
3.58
3.08
4
3.25
3.81
3.67
3.42
3.22
3.97
4
3.7
3.56
3.83
3.7
3.75
3.83
3.83
3.61
3.03
3.36
3.5
3.33
3.2
3.81
3.5
3.59
4
2.81
4
2.78
2.56
3.83
3.61
3.97
3.72
4
3.83
3.25
3.59
4
3.67
3.95
3.5
3.17
4
3.17
3.61
3.5
3.89
3.59
4
3.95
3.06
3.22
3.75
3.67
2.86
3.06
3.31
3.31
3.53
2.78
3.56
3.58
3.25
3.25
4
3.28
3.28
3.86
3.83
3.25
3.69
4
3.44
3.5
3.17
3.64
3.83
2.22
3.72
4
3.45
2.22
2.36
2.92
3.5
3.03
3.95
3.06
3.78
3.89
3.83
3.61
4
3.78
3.34
3.72
2.56
4
3.75
4
2.7
3.33
3.58
3.81
3.31
3.22
3.72
3.92
4
3.83
3.95
3.45
3.5
3.44
4
3.78
2.58
3.08
2.44
3.11
3.83
3.84
3.33
4
3.75
3.5
4
3.89
3.89
3.56
3.5
3.67
2.47
3.83
3.95
3.47
3.64
4
3.17
3.64
3.7
3.95
3.58
4
4
3.95
4
3.36
2.81
3.78
2.42
3.34
2.92
3.25
3.5
3.81
3.08
3.17
2.92
3.03
3.86
3.58
3.3
2.64
3.31
2.86
4
3.97
4
3.47
3.08
3.2
3.75
3.06
4
3.47
4
3.92
3.14
3.5
4
3.19
3.89
2.92
2.72
3.74
3.53
3.14
3.28
3.61
3.78
3.08
3.95
3.22
3.17
3.59
3.72
2.14
3.55
3.61
3.42
3.31
3.13
3.58
2.56
3.53
2.47
2.33
3.11
3.64
3.95
3.06
3.25
3.34
3.89
3.25
3.89
2.42
3.64
3.42
3.92
3.06
3.95
3.72
2.92
4
3.47
3
4
3.64
3.17
3.67
2.83
2.86
2.67
4
3.08
3.45
3
3.53
3.14
3.14
3.56
3.36
2.83
3.08
4
3.95
2.92
3.64
3.83
2.89
3.7
3.86
3.56
3.78
3.89
3.89
3.17
3.92
3.64
3.67
3.38
3.67
2.81
3.03
3.11
4
4
3.61
3.45
2.95
3.25
3.06
3.17
3.67
3.7
3.39
3.61
3.67
3.42
3.14
3.72
3.39
2.53
3.5
3.75
3.25
3.28
3
3.56
3.56
3.47
3.81
3.83
3.47
3.09
3.45
3.89
3.61
3.92
3.86
3.67
3.81
3.86
3.89
3.81
3.83
3.67
3.39
3.61
3.47
3.86
3.53
3.72
3.5
3.36
3.59
3.42
3.7
3.06
2.81
3.72
3.92
3.92
4
3.53
3.08
2.72
2.72
2.39
2.83
3.08
3.31
3.25
3.31
2.72
2.14
3.17
2.28
3.61
2.95
3.89
3.31
3.86
3.95
3.78
3.25
3.2
3.92
3.39
3.64
3.22
3.36
3.56
3.69
3.97
3.92
3.28
3.56
3.08
3.25
3.36
3.56
3.89
2.92
3.36
3.83
3.17
3.83
3.67
2.7
3.47
3.97
3.36
2.75
3.58
3.88
3.44
3.14
3.69
2.78
2.95
3.84
3.95
2.89
3.89
3.53
2.92
3.67
3.5
3.78
2.97
3.14
2.56
2.75
3.86
3.45
3.53
3.95
2.75
3.72
3.69
3.31
2.83
2.72
3.25
2.89
3.14
3.64
2.89
2.58
3.22
3.75
3.95
2.83
3.72
2.83
3.64
3.31
3.08
3.95
3.81
3.53
3.47
3.83
2.53
3.14
3.72
3.92
